Date,Debate_Num,House,Debate_ID,Speaker_role,Speaker_MP,Speaker_minister,Speaker_party,Speaker_party_name,Speaker_ID,Speaker_name,Party_status,Party_orientation,size
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,D66,Democraten 66,WiekePaulusma,"Paulusma, Wieke",Coalition,Centre,14
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,DENK,DENK,TunahanKuzu,"Kuzu, Tunahan",Opposition,Centre-left,22
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,16
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,ChrisJansen,"Jansen, Chris",Opposition,Right to far-right,42
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,EdgarMulder,"Mulder, Edgar",Opposition,Right to far-right,20
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,AttjeKuiken,"Kuiken, Attje",Opposition,Centre-left,21
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,EvavanEsch,"van Esch, Eva",Opposition,Left,16
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,KeesvanderStaaij,"van der Staaij, Kees",Opposition,Right,9
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,19
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JudithTielen,"Tielen, Judith",Coalition,Centre-right,41
2022-01-26,6,tweedekamer,2022-01-26-tweedekamer-6,Regular,notMP,notMinister,Van Haga,Fractie Van Haga,WybrenvanHaga,"van Haga, Wybren",Opposition,Right,27
2022-01-27,3,tweedekamer,2022-01-27-tweedekamer-3,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,12
2022-01-27,3,tweedekamer,2022-01-27-tweedekamer-3,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,DennisWiersma,"Wiersma, Dennis",Coalition,Centre-right,7
2022-01-27,3,tweedekamer,2022-01-27-tweedekamer-3,Regular,notMP,notMinister,D66,Democraten 66,PaulvanMeenen,"van Meenen, Paul",Coalition,Centre,2
2022-01-27,3,tweedekamer,2022-01-27-tweedekamer-3,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HabtamudeHoop,"de Hoop, Habtamu",Opposition,Centre-left,4
2022-01-27,3,tweedekamer,2022-01-27-tweedekamer-3,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,RoelofBisschop,"Bisschop, Roelof",Opposition,Right,4
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,14
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,RenéPeters,"Peters, René",Coalition,Centre to centre-right,1
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,D66,Democraten 66,KikiHagen,"Hagen, Kiki",Coalition,Centre,1
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,DENK,DENK,StephanvanBaarle,"van Baarle, Stephan",Opposition,Centre-left,1
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,GL,GroenLinks,KautharBouchallikht,"Bouchallikht, Kauthar",Opposition,Centre-left to left,1
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,HarmBeertema,"Beertema, Harm",Opposition,Right to far-right,3
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HabtamudeHoop,"de Hoop, Habtamu",Opposition,Centre-left,2
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,RoelofBisschop,"Bisschop, Roelof",Opposition,Right,1
2022-01-27,4,tweedekamer,2022-01-27-tweedekamer-4,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,ZohairElYassini,"El Yassini, Zohair",Coalition,Centre-right,4
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,35
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Guest,notMP,Minister,D66,Democraten 66,RobertDijkgraaf,"Dijkgraaf, Robbert",Coalition,Centre,27
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Regular,notMP,notMinister,D66,Democraten 66,KikiHagen,"Hagen, Kiki",Coalition,Centre,1
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Regular,notMP,notMinister,DENK,DENK,StephanvanBaarle,"van Baarle, Stephan",Opposition,Centre-left,2
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Regular,notMP,notMinister,GL,GroenLinks,KautharBouchallikht,"Bouchallikht, Kauthar",Opposition,Centre-left to left,3
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,HarmBeertema,"Beertema, Harm",Opposition,Right to far-right,4
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,RoelofBisschop,"Bisschop, Roelof",Opposition,Right,1
2022-01-27,7,tweedekamer,2022-01-27-tweedekamer-7,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,ZohairElYassini,"El Yassini, Zohair",Coalition,Centre-right,6
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,15
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Guest,notMP,Minister,D66,Democraten 66,SigridKaag,"Kaag, Sigrid",Coalition,Centre,3
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Guest,notMP,notMinister,PvdA,Partij van de Arbeid,HillieMolenaar,"Molenaar, Hillie",Opposition,Centre-left,1
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,MP,notMinister,PvdA,Partij van de Arbeid,GijsvanDijk,"van Dijk, Gijs",Opposition,Centre-left,1
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,IngevanDijk,"van Dijk, Inge",Coalition,Centre to centre-right,1
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,notMP,notMinister,D66,Democraten 66,StevenvanWeyenberg,"van Weyenberg, Steven",Coalition,Centre,3
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,notMP,notMinister,GL,GroenLinks,SennaMaatoug,"Maatoug, Senna",Opposition,Centre-left to left,1
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,TonyvanDijck,"van Dijck, Tony",Opposition,Right to far-right,2
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,notMP,notMinister,SP,Socialistische Partij,MahirAlkaya,"Alkaya, Mahir",Opposition,Left,2
2022-01-27,8,tweedekamer,2022-01-27-tweedekamer-8,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,EelcoHeinen,"Heinen, Eelco",Coalition,Centre-right,2
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,62
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,MP,notMinister,PvdA,Partij van de Arbeid,LiliannePloumen,"Ploumen, Lilianne",Opposition,Centre-left,14
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,MP,notMinister,VOLT,VOLT,NilüferGündoğan,"Gündoğan, Nilüfer",Opposition,Centre,10
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,10
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HildePalland,"Palland, Hilde",Coalition,Centre to centre-right,5
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,CU,ChristenUnie,MirjamBikker,"Bikker, Mirjam",Coalition,Centre-right,16
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,D66,Democraten 66,WiekePaulusma,"Paulusma, Wieke",Coalition,Centre,22
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,FvD,Forum voor Democratie,PepijnvanHouwelingen,"van Houwelingen, Pepijn",Opposition,Far-right,20
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,14
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,ChrisStoffer,"Stoffer, Chris",Opposition,Right,21
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,11
2022-01-27,9,tweedekamer,2022-01-27-tweedekamer-9,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,SophieHermans,"Hermans, Sophie",Coalition,Centre-right,20
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Chairperson,MP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JanAnthonieBruijn,"Bruijn, Jan Anthonie",Coalition,Centre-right,26
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,HugoDoornhof,"Doornhof, Hugo",Coalition,Centre to centre-right,6
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,D66,Democraten 66,HenkPijlman,"Pijlman, Henk",Coalition,Centre,7
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,PVV,Partij voor de Vrijheid,TonvanKesteren,"van Kesteren, Ton",Opposition,Right to far-right,8
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,PvdA,Partij van de Arbeid,MaryFiers,"Fiers, Mary",Opposition,Centre-left,16
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,SP,Socialistische Partij,BastiaanvanApeldoorn,"van Apeldoorn, Bastiaan",Opposition,Left,8
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,DennisWiersma,"Wiersma, Dennis",Coalition,Centre-right,20
2022-02-01,5,eerstekamer,2022-02-01-eerstekamer-5,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,MirjamdeBlécourt-Wouterse,"de Blécourt-Wouterse, Mirjam",Coalition,Centre-right,4
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,125
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Guest,notMP,Minister,D66,Democraten 66,ErnstKuipers,"Kuipers, Ernst",Coalition,Centre,81
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,MP,notMinister,vanPareren,Fractie van Pareren,NickiPouw-Verweij,"Pouw-Verweij, Nicki",-,Right to far-right,3
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,50PLUS;Den Haan,50PLUS;Fractie Den Haan,LianedenHaan,"den Haan, Liane",Opposition,Centre,1
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,14
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,BIJ1,BIJ1,SylvanaSimons,"Simons, Sylvana",Opposition,Left to far-left,8
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,CU,ChristenUnie,MirjamBikker,"Bikker, Mirjam",Coalition,Centre-right,8
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,D66,Democraten 66,WiekePaulusma,"Paulusma, Wieke",Coalition,Centre,36
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,DENK,DENK,StephanvanBaarle,"van Baarle, Stephan",Opposition,Centre-left,12
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,FvD,Forum voor Democratie,GideonvanMeijeren,"van Meijeren, Gideon",Opposition,Far-right,18
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,12
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,Omtzigt,Fractie Omtzigt,PieterOmtzigt,"Omtzigt, Pieter",Opposition,Right,26
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,FleurAgema,"Agema, Fleur",Opposition,Right to far-right,26
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,EvavanEsch,"van Esch, Eva",Opposition,Left,13
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,KeesvanderStaaij,"van der Staaij, Kees",Opposition,Right,3
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,21
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JeroenvanWijngaarden,"van Wijngaarden, Jeroen",Coalition,Centre-right,2
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JudithTielen,"Tielen, Judith",Coalition,Centre-right,1
2022-02-01,23,tweedekamer,2022-02-01-tweedekamer-23,Regular,notMP,notMinister,Van Haga,Fractie Van Haga,WybrenvanHaga,"van Haga, Wybren",Opposition,Right,12
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,27
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Guest,notMP,Minister,D66,Democraten 66,ErnstKuipers,"Kuipers, Ernst",Coalition,Centre,4
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,MP,notMinister,PvdA,Partij van de Arbeid,LiliannePloumen,"Ploumen, Lilianne",Opposition,Centre-left,4
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,MP,notMinister,vanPareren,Fractie van Pareren,NickiPouw-Verweij,"Pouw-Verweij, Nicki",-,Right to far-right,2
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,7
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HildePalland,"Palland, Hilde",Coalition,Centre to centre-right,1
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,CU,ChristenUnie,MirjamBikker,"Bikker, Mirjam",Coalition,Centre-right,4
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,D66,Democraten 66,JanPaternotte,"Paternotte, Jan",Coalition,Centre,5
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,D66,Democraten 66,WiekePaulusma,"Paulusma, Wieke",Coalition,Centre,1
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,FvD,Forum voor Democratie,PepijnvanHouwelingen,"van Houwelingen, Pepijn",Opposition,Far-right,3
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,1
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,ChrisStoffer,"Stoffer, Chris",Opposition,Right,4
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,1
2022-02-02,12,tweedekamer,2022-02-02-tweedekamer-12,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,SophieHermans,"Hermans, Sophie",Coalition,Centre-right,3
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,94
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,MarnixvanRij,"van Rij, Marnix",Coalition,Centre to centre-right,69
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,BIJ1,BIJ1,SylvanaSimons,"Simons, Sylvana",Opposition,Left to far-left,3
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,IngevanDijk,"van Dijk, Inge",Coalition,Centre to centre-right,6
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,7
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,D66,Democraten 66,RomkedeJong,"de Jong, Romke",Coalition,Centre,18
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,FvD,Forum voor Democratie,PepijnvanHouwelingen,"van Houwelingen, Pepijn",Opposition,Far-right,7
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,GL,GroenLinks,SennaMaatoug,"Maatoug, Senna",Opposition,Centre-left to left,17
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,DerkjanEppink,"Eppink, Derk Jan",Opposition,Right to far-right,10
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,Omtzigt,Fractie Omtzigt,PieterOmtzigt,"Omtzigt, Pieter",Opposition,Right,17
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,EdgarMulder,"Mulder, Edgar",Opposition,Right to far-right,5
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HenkNijboer,"Nijboer, Henk",Opposition,Centre-left,20
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,LammertvanRaan,"van Raan, Lammert",Opposition,Left,3
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,ChrisStoffer,"Stoffer, Chris",Opposition,Right,4
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,SP,Socialistische Partij,MahirAlkaya,"Alkaya, Mahir",Opposition,Left,14
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,FolkertIdsinga,"Idsinga, Folkert",Coalition,Centre-right,16
2022-02-02,13,tweedekamer,2022-02-02-tweedekamer-13,Regular,notMP,notMinister,Van Haga,Fractie Van Haga,OlafEphraim,"Ephraim, Olaf",Opposition,Right,12
2022-02-02,3,tweedekamer,2022-02-02-tweedekamer-3,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,12
2022-02-02,3,tweedekamer,2022-02-02-tweedekamer-3,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,MarkHarbers,"Harbers, Mark",Coalition,Centre-right,5
2022-02-02,3,tweedekamer,2022-02-02-tweedekamer-3,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HarryvanderMolen,"van der Molen, Harry",Coalition,Centre to centre-right,1
2022-02-02,3,tweedekamer,2022-02-02-tweedekamer-3,Regular,notMP,notMinister,D66,Democraten 66,TjeerddeGroot,"de Groot, Tjeerd",Coalition,Centre,3
2022-02-02,3,tweedekamer,2022-02-02-tweedekamer-3,Regular,notMP,notMinister,GL,GroenLinks,KautharBouchallikht,"Bouchallikht, Kauthar",Opposition,Centre-left to left,3
2022-02-02,3,tweedekamer,2022-02-02-tweedekamer-3,Regular,notMP,notMinister,SP,Socialistische Partij,MahirAlkaya,"Alkaya, Mahir",Opposition,Left,2
2022-02-02,4,tweedekamer,2022-02-02-tweedekamer-4,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,10
2022-02-02,4,tweedekamer,2022-02-02-tweedekamer-4,Guest,notMP,Minister,D66,Democraten 66,KajsaOllongren,"Ollongren, Kajsa",Coalition,Centre,5
2022-02-02,4,tweedekamer,2022-02-02-tweedekamer-4,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,DerkBoswijk,"Boswijk, Derk",Coalition,Centre to centre-right,2
2022-02-02,4,tweedekamer,2022-02-02-tweedekamer-4,Regular,notMP,notMinister,D66,Democraten 66,AlexanderHammelburg,"Hammelburg, Alexander",Coalition,Centre,2
2022-02-02,4,tweedekamer,2022-02-02-tweedekamer-4,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JeroenvanWijngaarden,"van Wijngaarden, Jeroen",Coalition,Centre-right,2
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,19
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Guest,notMP,notMinister,-,-,EricvanderBurg,"van der Burg, Eric",-,-,10
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Regular,notMP,notMinister,CU,ChristenUnie,DonCeder,"Ceder, Don",Coalition,Centre-right,2
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Regular,notMP,notMinister,D66,Democraten 66,AnneMarijkePodt,"Podt, Anne-Marijke",Coalition,Centre,1
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Regular,notMP,notMinister,D66,Democraten 66,MariekeKoekkoek,"Koekkoek, Marieke",Coalition,Centre,2
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Regular,notMP,notMinister,DENK,DENK,TunahanKuzu,"Kuzu, Tunahan",Opposition,Centre-left,3
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Regular,notMP,notMinister,GL,GroenLinks,SuzanneKröger,"Kröger, Suzanne",Opposition,Centre-left to left,2
2022-02-02,5,tweedekamer,2022-02-02-tweedekamer-5,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,GidiMarkuszower,"Markuszower, Gidi",Opposition,Right to far-right,3
2022-02-02,6,tweedekamer,2022-02-02-tweedekamer-6,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,59
2022-02-02,6,tweedekamer,2022-02-02-tweedekamer-6,Guest,notMP,Minister,D66,Democraten 66,ErnstKuipers,"Kuipers, Ernst",Coalition,Centre,12
